suburb_group,apartment_type,bedrooms,postcodes,horizon,label,anchor_median,prediction,lower,upper
Fitzroy,flat,1,3065.0,1,2025 Q4,528.0,531.9,514.61,549.19
Fitzroy,flat,2,3065.0,1,2025 Q4,750.0,753.67,736.37,770.96
Fitzroy,flat,3,3065.0,1,2025 Q4,1175.0,1179.19,1161.9,1196.48
Fitzroy,house,2,3065.0,1,2025 Q4,848.0,854.88,837.59,872.18
Fitzroy,house,3,3065.0,1,2025 Q4,1100.0,1105.25,1087.96,1122.54
Fitzroy North-Clifton Hill,flat,1,3068.0,1,2025 Q4,500.0,505.88,488.58,523.17
Fitzroy North-Clifton Hill,flat,2,3068.0,1,2025 Q4,690.0,695.37,678.08,712.66
Fitzroy North-Clifton Hill,flat,3,3068.0,1,2025 Q4,1050.0,1055.58,1038.29,1072.87
Fitzroy North-Clifton Hill,house,2,3068.0,1,2025 Q4,740.0,743.69,726.4,760.98
Fitzroy North-Clifton Hill,house,3,3068.0,1,2025 Q4,998.0,1002.95,985.66,1020.24
Fitzroy North-Clifton Hill,house,4,3068.0,1,2025 Q4,1295.0,1288.28,1270.99,1305.58
Flemington-Kensington,flat,1,3031.0,1,2025 Q4,470.0,476.84,459.54,494.13
Flemington-Kensington,flat,2,3031.0,1,2025 Q4,560.0,565.35,548.06,582.65
Flemington-Kensington,flat,3,3031.0,1,2025 Q4,850.0,855.83,838.54,873.12
Flemington-Kensington,house,2,3031.0,1,2025 Q4,620.0,622.76,605.47,640.06
Flemington-Kensington,house,3,3031.0,1,2025 Q4,760.0,762.83,745.54,780.12
Flemington-Kensington,house,4,3031.0,1,2025 Q4,945.0,946.32,929.03,963.61
Flora Hill-Bendigo East,flat,1,3550.0,1,2025 Q4,350.0,354.96,337.67,372.26
Flora Hill-Bendigo East,flat,2,3550.0,1,2025 Q4,380.0,383.26,365.97,400.56
Flora Hill-Bendigo East,flat,3,3550.0,1,2025 Q4,450.0,453.07,435.77,470.36
Flora Hill-Bendigo East,house,2,3550.0,1,2025 Q4,420.0,424.07,406.78,441.37
Flora Hill-Bendigo East,house,3,3550.0,1,2025 Q4,475.0,479.31,462.02,496.6
Flora Hill-Bendigo East,house,4,3550.0,1,2025 Q4,570.0,574.62,557.33,591.92
Footscray,flat,1,3011.0,1,2025 Q4,450.0,453.21,435.92,470.5
Footscray,flat,2,3011.0,1,2025 Q4,560.0,561.5,544.21,578.79
Footscray,flat,3,3011.0,1,2025 Q4,698.0,699.48,682.19,716.77
Footscray,house,2,3011.0,1,2025 Q4,573.0,576.3,559.01,593.6
Footscray,house,3,3011.0,1,2025 Q4,640.0,641.93,624.63,659.22
Footscray,house,4,3011.0,1,2025 Q4,750.0,751.54,734.25,768.83
Frankston,flat,1,3199.0,1,2025 Q4,350.0,353.24,335.95,370.53
Frankston,flat,2,3199.0,1,2025 Q4,475.0,479.01,461.71,496.3
Frankston,flat,3,3199.0,1,2025 Q4,560.0,563.37,546.08,580.67
Frankston,house,2,3199.0,1,2025 Q4,490.0,493.62,476.33,510.91
Frankston,house,3,3199.0,1,2025 Q4,570.0,574.0,556.7,591.29
Frankston,house,4,3199.0,1,2025 Q4,670.0,673.99,656.69,691.28
Geelong-Newcombe,flat,1,3219.0,1,2025 Q4,380.0,381.08,363.79,398.37
Geelong-Newcombe,flat,2,3219.0,1,2025 Q4,460.0,461.4,444.11,478.69
Geelong-Newcombe,flat,3,3219.0,1,2025 Q4,518.0,521.77,504.48,539.07
Geelong-Newcombe,house,2,3219.0,1,2025 Q4,440.0,443.32,426.02,460.61
Geelong-Newcombe,house,3,3219.0,1,2025 Q4,480.0,484.52,467.23,501.81
Geelong-Newcombe,house,4,3219.0,1,2025 Q4,575.0,579.83,562.54,597.12
Gladstone Park-Tullamarine,flat,2,3043.0,1,2025 Q4,450.0,452.33,435.03,469.62
Gladstone Park-Tullamarine,flat,3,3043.0,1,2025 Q4,553.0,556.5,539.21,573.79
Gladstone Park-Tullamarine,house,2,3043.0,1,2025 Q4,500.0,501.96,484.67,519.26
Gladstone Park-Tullamarine,house,3,3043.0,1,2025 Q4,530.0,533.81,516.52,551.1
Gladstone Park-Tullamarine,house,4,3043.0,1,2025 Q4,620.0,623.91,606.62,641.21
Glen Waverley-Mulgrave,flat,1,3150.0,1,2025 Q4,550.0,553.48,536.19,570.77
Glen Waverley-Mulgrave,flat,2,3150.0,1,2025 Q4,640.0,643.05,625.76,660.35
Glen Waverley-Mulgrave,flat,3,3150.0,1,2025 Q4,660.0,663.43,646.13,680.72
Glen Waverley-Mulgrave,house,2,3150.0,1,2025 Q4,590.0,593.3,576.01,610.59
Glen Waverley-Mulgrave,house,3,3150.0,1,2025 Q4,640.0,644.39,627.1,661.68
Glen Waverley-Mulgrave,house,4,3150.0,1,2025 Q4,780.0,784.45,767.16,801.75
Golden Square-Kangaroo Flat,flat,2,3555.0,1,2025 Q4,380.0,382.7,365.4,399.99
Golden Square-Kangaroo Flat,flat,3,3555.0,1,2025 Q4,470.0,473.86,456.57,491.15
Golden Square-Kangaroo Flat,house,2,3555.0,1,2025 Q4,420.0,423.51,406.21,440.8
Golden Square-Kangaroo Flat,house,3,3555.0,1,2025 Q4,480.0,484.48,467.19,501.77
Golden Square-Kangaroo Flat,house,4,3555.0,1,2025 Q4,550.0,554.28,536.99,571.58
Hamilton,flat,1,3300.0,1,2025 Q4,260.0,262.89,245.59,280.18
Hamilton,flat,2,3300.0,1,2025 Q4,320.0,323.86,306.57,341.15
Hamilton,house,2,3300.0,1,2025 Q4,330.0,332.9,315.6,350.19
Hamilton,house,3,3300.0,1,2025 Q4,390.0,393.98,376.68,411.27
Hamilton,house,4,3300.0,1,2025 Q4,460.0,464.2,446.91,481.49
Hampton-Beaumaris,flat,1,3188.0,1,2025 Q4,480.0,484.49,467.2,501.78
Hampton-Beaumaris,flat,2,3188.0,1,2025 Q4,650.0,654.58,637.29,671.88
Hampton-Beaumaris,flat,3,3188.0,1,2025 Q4,900.0,902.76,885.47,920.05
Hampton-Beaumaris,house,2,3188.0,1,2025 Q4,650.0,653.89,636.6,671.18
Hampton-Beaumaris,house,3,3188.0,1,2025 Q4,895.0,897.71,880.42,915.0
Hampton-Beaumaris,house,4,3188.0,1,2025 Q4,1295.0,1293.12,1275.83,1310.42
Hastings-Flinders,flat,1,3915.0,1,2025 Q4,360.0,363.02,345.73,380.31
Hastings-Flinders,flat,2,3915.0,1,2025 Q4,470.0,473.69,456.4,490.98
Hastings-Flinders,flat,3,3915.0,1,2025 Q4,550.0,553.64,536.35,570.93
Hastings-Flinders,house,2,3915.0,1,2025 Q4,498.0,503.06,485.77,520.35
Hastings-Flinders,house,3,3915.0,1,2025 Q4,595.0,599.13,581.84,616.42
Hastings-Flinders,house,4,3915.0,1,2025 Q4,750.0,754.02,736.73,771.32
Hawthorn,flat,1,3122.0,1,2025 Q4,450.0,455.07,437.78,472.36
Hawthorn,flat,2,3122.0,1,2025 Q4,600.0,604.49,587.2,621.78
Hawthorn,flat,3,3122.0,1,2025 Q4,850.0,851.45,834.16,868.74
Hawthorn,house,2,3122.0,1,2025 Q4,710.0,711.33,694.04,728.62
Hawthorn,house,3,3122.0,1,2025 Q4,950.0,952.11,934.82,969.4
Hawthorn,house,4,3122.0,1,2025 Q4,1500.0,1508.62,1491.33,1525.91
Heidelberg-Heidelberg West,flat,1,3084.0,1,2025 Q4,450.0,452.85,435.56,470.15
Heidelberg-Heidelberg West,flat,2,3084.0,1,2025 Q4,530.0,532.54,515.25,549.83
Heidelberg-Heidelberg West,flat,3,3084.0,1,2025 Q4,650.0,653.1,635.81,670.39
Heidelberg-Heidelberg West,house,2,3084.0,1,2025 Q4,510.0,513.51,496.21,530.8
Heidelberg-Heidelberg West,house,3,3084.0,1,2025 Q4,600.0,603.08,585.79,620.37
Heidelberg-Heidelberg West,house,4,3084.0,1,2025 Q4,795.0,797.78,780.49,815.08
Herne Hill-Geelong West,flat,1,3218.0,1,2025 Q4,340.0,343.19,325.89,360.48
Herne Hill-Geelong West,flat,2,3218.0,1,2025 Q4,410.0,413.52,396.23,430.81
Herne Hill-Geelong West,flat,3,3218.0,1,2025 Q4,575.0,578.56,561.27,595.86
Herne Hill-Geelong West,house,2,3218.0,1,2025 Q4,460.0,462.89,445.6,480.18
Herne Hill-Geelong West,house,3,3218.0,1,2025 Q4,520.0,524.13,506.84,541.42
Herne Hill-Geelong West,house,4,3218.0,1,2025 Q4,660.0,664.46,647.17,681.75
Horsham,flat,1,3400.0,1,2025 Q4,250.0,249.85,232.56,267.15
Horsham,flat,2,3400.0,1,2025 Q4,320.0,323.09,305.8,340.39
Horsham,flat,3,3400.0,1,2025 Q4,415.0,418.67,401.38,435.96
Horsham,house,2,3400.0,1,2025 Q4,350.0,352.7,335.4,369.99
Horsham,house,3,3400.0,1,2025 Q4,430.0,434.5,417.21,451.79
Horsham,house,4,3400.0,1,2025 Q4,520.0,525.13,507.84,542.43
Ivanhoe-Ivanhoe East,flat,1,3079.0,1,2025 Q4,490.0,492.78,475.49,510.07
Ivanhoe-Ivanhoe East,flat,2,3079.0,1,2025 Q4,600.0,604.77,587.48,622.06
Ivanhoe-Ivanhoe East,flat,3,3079.0,1,2025 Q4,750.0,754.72,737.43,772.01
Ivanhoe-Ivanhoe East,house,2,3079.0,1,2025 Q4,600.0,604.71,587.42,622.0
Ivanhoe-Ivanhoe East,house,3,3079.0,1,2025 Q4,750.0,754.66,737.37,771.96
Ivanhoe-Ivanhoe East,house,4,3079.0,1,2025 Q4,1000.0,1000.57,983.28,1017.86
Keilor,house,4,3036.0,1,2025 Q4,730.0,732.8,715.5,750.09
Keilor East-Avondale Heights,flat,1,3033.0,1,2025 Q4,450.0,452.12,434.82,469.41
Keilor East-Avondale Heights,flat,2,3033.0,1,2025 Q4,520.0,522.82,505.53,540.11
Keilor East-Avondale Heights,flat,3,3033.0,1,2025 Q4,623.0,626.62,609.33,643.91
Keilor East-Avondale Heights,house,2,3033.0,1,2025 Q4,520.0,523.71,506.42,541.01
Keilor East-Avondale Heights,house,3,3033.0,1,2025 Q4,580.0,584.69,567.4,601.98
Keilor East-Avondale Heights,house,4,3033.0,1,2025 Q4,768.0,771.04,753.75,788.33
Kew,flat,1,3101.0,1,2025 Q4,470.0,474.82,457.53,492.11
Kew,flat,2,3101.0,1,2025 Q4,575.0,580.02,562.72,597.31
Kew,flat,3,3101.0,1,2025 Q4,850.0,853.02,835.72,870.31
Kew,house,2,3101.0,1,2025 Q4,663.0,664.74,647.44,682.03
Kew,house,3,3101.0,1,2025 Q4,850.0,852.96,835.67,870.25
Kew,house,4,3101.0,1,2025 Q4,1300.0,1303.15,1285.85,1320.44
Lara,flat,2,3212.0,1,2025 Q4,415.0,418.36,401.07,435.65
Lara,flat,3,3212.0,1,2025 Q4,485.0,489.75,472.45,507.04
Lara,house,2,3212.0,1,2025 Q4,430.0,433.66,416.37,450.95
Lara,house,3,3212.0,1,2025 Q4,500.0,503.83,486.54,521.12
Lara,house,4,3212.0,1,2025 Q4,580.0,583.15,565.86,600.44
Malvern,flat,1,3144.0,1,2025 Q4,450.0,454.3,437.0,471.59
Malvern,flat,2,3144.0,1,2025 Q4,600.0,604.78,587.48,622.07
Malvern,flat,3,3144.0,1,2025 Q4,908.0,910.56,893.27,927.85
Malvern,house,2,3144.0,1,2025 Q4,790.0,791.6,774.31,808.9
Malvern,house,3,3144.0,1,2025 Q4,1000.0,1000.5,983.21,1017.79
Malvern,house,4,3144.0,1,2025 Q4,1400.0,1394.44,1377.14,1411.73
Malvern East,flat,1,3145.0,1,2025 Q4,480.0,484.48,467.19,501.77
Malvern East,flat,2,3145.0,1,2025 Q4,600.0,603.98,586.69,621.27
Malvern East,flat,3,3145.0,1,2025 Q4,800.0,802.14,784.85,819.44
Malvern East,house,2,3145.0,1,2025 Q4,650.0,652.03,634.74,669.32
Malvern East,house,3,3145.0,1,2025 Q4,750.0,752.81,735.52,770.11
Malvern East,house,4,3145.0,1,2025 Q4,1150.0,1149.39,1132.1,1166.68
Melton,flat,1,3337.0,1,2025 Q4,350.0,350.4,333.11,367.69
Melton,flat,2,3337.0,1,2025 Q4,365.0,368.37,351.07,385.66
Melton,flat,3,3337.0,1,2025 Q4,400.0,403.36,386.06,420.65
Melton,house,2,3337.0,1,2025 Q4,375.0,377.19,359.9,394.48
Melton,house,3,3337.0,1,2025 Q4,420.0,423.07,405.78,440.36
Melton,house,4,3337.0,1,2025 Q4,470.0,473.63,456.34,490.92
Mentone-Parkdale-Mordialloc,flat,1,3194.0,1,2025 Q4,405.0,409.08,391.79,426.37
Mentone-Parkdale-Mordialloc,flat,2,3194.0,1,2025 Q4,550.0,554.35,537.06,571.65
Mentone-Parkdale-Mordialloc,flat,3,3194.0,1,2025 Q4,720.0,723.28,705.99,740.58
Mentone-Parkdale-Mordialloc,house,2,3194.0,1,2025 Q4,600.0,602.93,585.64,620.23
Mentone-Parkdale-Mordialloc,house,3,3194.0,1,2025 Q4,750.0,753.68,736.39,770.97
Mentone-Parkdale-Mordialloc,house,4,3194.0,1,2025 Q4,910.0,912.56,895.27,929.85
Mildura,flat,1,3500.0,1,2025 Q4,280.0,283.42,266.12,300.71
Mildura,flat,2,3500.0,1,2025 Q4,350.0,353.48,336.19,370.78
Mildura,flat,3,3500.0,1,2025 Q4,450.0,453.47,436.18,470.77
Mildura,house,2,3500.0,1,2025 Q4,380.0,383.19,365.9,400.48
Mildura,house,3,3500.0,1,2025 Q4,480.0,484.13,466.84,501.42
Mildura,house,4,3500.0,1,2025 Q4,580.0,584.12,566.83,601.42
Mill Park-Epping,flat,1,3076.0,1,2025 Q4,400.0,402.8,385.51,420.09
Mill Park-Epping,flat,2,3076.0,1,2025 Q4,450.0,452.3,435.01,469.59
Mill Park-Epping,flat,3,3076.0,1,2025 Q4,520.0,523.8,506.5,541.09
Mill Park-Epping,house,2,3076.0,1,2025 Q4,480.0,482.7,465.4,499.99
Mill Park-Epping,house,3,3076.0,1,2025 Q4,530.0,533.25,515.96,550.55
Mill Park-Epping,house,4,3076.0,1,2025 Q4,600.0,603.06,585.77,620.35
Moe-Newborough,flat,1,3825.0,1,2025 Q4,250.0,252.67,235.37,269.96
Moe-Newborough,flat,2,3825.0,1,2025 Q4,310.0,313.48,296.19,330.77
Moe-Newborough,house,2,3825.0,1,2025 Q4,350.0,353.39,336.1,370.68
Moe-Newborough,house,3,3825.0,1,2025 Q4,420.0,423.72,406.43,441.02
Moe-Newborough,house,4,3825.0,1,2025 Q4,525.0,527.34,510.04,544.63
Moonee Ponds-Ascot Vale,flat,1,3039.0,1,2025 Q4,450.0,453.27,435.98,470.56
Moonee Ponds-Ascot Vale,flat,2,3039.0,1,2025 Q4,550.0,554.32,537.03,571.61
Moonee Ponds-Ascot Vale,flat,3,3039.0,1,2025 Q4,730.0,732.61,715.31,749.9
Moonee Ponds-Ascot Vale,house,2,3039.0,1,2025 Q4,620.0,622.67,605.38,639.96
Moonee Ponds-Ascot Vale,house,3,3039.0,1,2025 Q4,750.0,754.44,737.15,771.73
Moonee Ponds-Ascot Vale,house,4,3039.0,1,2025 Q4,995.0,998.04,980.75,1015.34
Morwell,flat,1,3840.0,1,2025 Q4,275.0,278.26,260.96,295.55
Morwell,flat,2,3840.0,1,2025 Q4,320.0,323.61,306.32,340.9
Morwell,house,2,3840.0,1,2025 Q4,350.0,353.47,336.18,370.77
Morwell,house,3,3840.0,1,2025 Q4,400.0,404.03,386.74,421.33
Morwell,house,4,3840.0,1,2025 Q4,493.0,497.79,480.5,515.08
Mount Clear-Buninyong,flat,2,3357.0,1,2025 Q4,360.0,363.16,345.87,380.45
Mount Clear-Buninyong,flat,3,3357.0,1,2025 Q4,390.0,394.37,377.08,411.66
Mount Clear-Buninyong,house,3,3357.0,1,2025 Q4,430.0,434.65,417.36,451.95
Mount Clear-Buninyong,house,4,3357.0,1,2025 Q4,480.0,483.63,466.33,500.92
Mount Waverley,flat,1,3149.0,1,2025 Q4,280.0,285.6,268.31,302.89
Mount Waverley,flat,2,3149.0,1,2025 Q4,540.0,543.88,526.58,561.17
Mount Waverley,flat,3,3149.0,1,2025 Q4,700.0,703.71,686.42,721.01
Mount Waverley,house,2,3149.0,1,2025 Q4,570.0,572.95,555.66,590.24
Mount Waverley,house,3,3149.0,1,2025 Q4,660.0,663.32,646.03,680.61
Mount Waverley,house,4,3149.0,1,2025 Q4,800.0,802.32,785.03,819.62
Mt Eliza-Mornington-Mt Martha,flat,2,3930.0,1,2025 Q4,535.0,538.57,521.28,555.86
Mt Eliza-Mornington-Mt Martha,flat,3,3930.0,1,2025 Q4,650.0,653.66,636.36,670.95
Mt Eliza-Mornington-Mt Martha,house,2,3930.0,1,2025 Q4,533.0,535.11,517.82,552.4
Mt Eliza-Mornington-Mt Martha,house,3,3930.0,1,2025 Q4,675.0,677.79,660.49,695.08
Mt Eliza-Mornington-Mt Martha,house,4,3930.0,1,2025 Q4,895.0,896.41,879.12,913.7
Murrumbeena-Hughesdale,flat,1,3163.0,1,2025 Q4,405.0,409.47,392.17,426.76
Murrumbeena-Hughesdale,flat,2,3163.0,1,2025 Q4,570.0,573.72,556.43,591.01
Murrumbeena-Hughesdale,flat,3,3163.0,1,2025 Q4,750.0,756.87,739.58,774.16
Murrumbeena-Hughesdale,house,2,3163.0,1,2025 Q4,590.0,594.76,577.46,612.05
Murrumbeena-Hughesdale,house,3,3163.0,1,2025 Q4,730.0,731.65,714.35,748.94
Murrumbeena-Hughesdale,house,4,3163.0,1,2025 Q4,1050.0,1055.48,1038.19,1072.77
Narre Warren-Hampton Park,flat,1,3805.0,1,2025 Q4,323.0,322.21,304.92,339.5
Narre Warren-Hampton Park,flat,2,3805.0,1,2025 Q4,470.0,472.74,455.45,490.03
Narre Warren-Hampton Park,flat,3,3805.0,1,2025 Q4,545.0,548.81,531.52,566.1
Narre Warren-Hampton Park,house,2,3805.0,1,2025 Q4,475.0,476.83,459.54,494.12
Narre Warren-Hampton Park,house,3,3805.0,1,2025 Q4,550.0,553.96,536.67,571.25
Narre Warren-Hampton Park,house,4,3805.0,1,2025 Q4,640.0,643.27,625.98,660.56
Newport-Spotswood,flat,1,3015.0,1,2025 Q4,455.0,456.94,439.64,474.23
Newport-Spotswood,flat,2,3015.0,1,2025 Q4,575.0,577.49,560.2,594.78
Newport-Spotswood,flat,3,3015.0,1,2025 Q4,725.0,726.65,709.36,743.94
Newport-Spotswood,house,2,3015.0,1,2025 Q4,580.0,584.23,566.94,601.52
Newport-Spotswood,house,3,3015.0,1,2025 Q4,700.0,702.4,685.11,719.7
Newport-Spotswood,house,4,3015.0,1,2025 Q4,925.0,927.3,910.0,944.59
Newtown,flat,1,3220.0,1,2025 Q4,318.0,320.81,303.51,338.1
Newtown,flat,2,3220.0,1,2025 Q4,440.0,443.18,425.89,460.47
Newtown,flat,3,3220.0,1,2025 Q4,590.0,593.66,576.37,610.95
Newtown,house,2,3220.0,1,2025 Q4,485.0,489.2,471.91,506.49
Newtown,house,3,3220.0,1,2025 Q4,570.0,573.57,556.27,590.86
Newtown,house,4,3220.0,1,2025 Q4,700.0,701.1,683.81,718.39
Noble Park,flat,1,3174.0,1,2025 Q4,370.0,373.36,356.06,390.65
Noble Park,flat,2,3174.0,1,2025 Q4,495.0,498.33,481.03,515.62
Noble Park,flat,3,3174.0,1,2025 Q4,580.0,583.75,566.46,601.04
Noble Park,house,2,3174.0,1,2025 Q4,480.0,481.85,464.56,499.14
Noble Park,house,3,3174.0,1,2025 Q4,550.0,552.71,535.42,570.01
Noble Park,house,4,3174.0,1,2025 Q4,630.0,633.2,615.9,650.49
North Bendigo,flat,1,3550.0,1,2025 Q4,320.0,326.05,308.75,343.34
North Bendigo,flat,2,3550.0,1,2025 Q4,398.0,402.01,384.72,419.3
North Bendigo,flat,3,3550.0,1,2025 Q4,475.0,480.16,462.87,497.45
North Bendigo,house,2,3550.0,1,2025 Q4,420.0,424.07,406.78,441.37
North Bendigo,house,3,3550.0,1,2025 Q4,480.0,484.52,467.23,501.81
North Bendigo,house,4,3550.0,1,2025 Q4,550.0,554.85,537.56,572.14
North Geelong,flat,1,3215.0,1,2025 Q4,330.0,333.05,315.75,350.34
North Geelong,flat,2,3215.0,1,2025 Q4,420.0,422.62,405.33,439.91
North Geelong,flat,3,3215.0,1,2025 Q4,500.0,502.84,485.55,520.13
North Geelong,house,2,3215.0,1,2025 Q4,440.0,443.66,426.37,460.95
North Geelong,house,3,3215.0,1,2025 Q4,495.0,499.27,481.98,516.56
North Geelong,house,4,3215.0,1,2025 Q4,580.0,583.26,565.97,600.56
North Melbourne-West Melbourne,flat,1,3051.0,1,2025 Q4,525.0,529.89,512.59,547.18
North Melbourne-West Melbourne,flat,2,3051.0,1,2025 Q4,660.0,663.68,646.39,680.98
North Melbourne-West Melbourne,flat,3,3051.0,1,2025 Q4,882.0,882.81,865.51,900.1
North Melbourne-West Melbourne,house,2,3051.0,1,2025 Q4,650.0,653.48,636.18,670.77
North Melbourne-West Melbourne,house,3,3051.0,1,2025 Q4,853.0,855.45,838.16,872.75
North Melbourne-West Melbourne,house,4,3051.0,1,2025 Q4,1080.0,1079.78,1062.49,1097.08
Northcote,flat,1,3070.0,1,2025 Q4,420.0,424.05,406.76,441.34
Northcote,flat,2,3070.0,1,2025 Q4,600.0,603.4,586.11,620.69
Northcote,flat,3,3070.0,1,2025 Q4,850.0,854.33,837.03,871.62
Northcote,house,2,3070.0,1,2025 Q4,700.0,702.2,684.91,719.49
Northcote,house,3,3070.0,1,2025 Q4,850.0,851.62,834.33,868.92
Northcote,house,4,3070.0,1,2025 Q4,1250.0,1255.45,1238.16,1272.74
Nunawading-Mitcham,flat,1,3132.0,1,2025 Q4,435.0,438.18,420.89,455.48
Nunawading-Mitcham,flat,2,3132.0,1,2025 Q4,520.0,523.61,506.32,540.9
Nunawading-Mitcham,flat,3,3132.0,1,2025 Q4,650.0,652.57,635.28,669.86
Nunawading-Mitcham,house,2,3132.0,1,2025 Q4,525.0,529.08,511.79,546.37
Nunawading-Mitcham,house,3,3132.0,1,2025 Q4,625.0,629.02,611.72,646.31
Nunawading-Mitcham,house,4,3132.0,1,2025 Q4,745.0,748.78,731.49,766.07
Oak Park-Glenroy-Fawkner,flat,1,3046.0,1,2025 Q4,385.0,387.18,369.89,404.48
Oak Park-Glenroy-Fawkner,flat,2,3046.0,1,2025 Q4,490.0,492.8,475.51,510.1
Oak Park-Glenroy-Fawkner,flat,3,3046.0,1,2025 Q4,600.0,602.42,585.12,619.71
Oak Park-Glenroy-Fawkner,house,2,3046.0,1,2025 Q4,500.0,502.9,485.61,520.19
Oak Park-Glenroy-Fawkner,house,3,3046.0,1,2025 Q4,551.0,553.97,536.68,571.26
Oak Park-Glenroy-Fawkner,house,4,3046.0,1,2025 Q4,660.0,663.33,646.04,680.63
Ocean Grove-Barwon Heads,flat,2,3226.0,1,2025 Q4,468.0,471.28,453.98,488.57
Ocean Grove-Barwon Heads,flat,3,3226.0,1,2025 Q4,560.0,561.61,544.32,578.9
Ocean Grove-Barwon Heads,house,2,3226.0,1,2025 Q4,520.0,524.06,506.76,541.35
Ocean Grove-Barwon Heads,house,3,3226.0,1,2025 Q4,550.0,553.26,535.96,570.55
Ocean Grove-Barwon Heads,house,4,3226.0,1,2025 Q4,650.0,654.3,637.01,671.6
Pakenham,flat,2,3810.0,1,2025 Q4,450.0,453.35,436.06,470.65
Pakenham,flat,3,3810.0,1,2025 Q4,500.0,503.91,486.62,521.2
Pakenham,house,2,3810.0,1,2025 Q4,460.0,462.92,445.63,480.21
Pakenham,house,3,3810.0,1,2025 Q4,530.0,533.78,516.49,551.07
Pakenham,house,4,3810.0,1,2025 Q4,590.0,593.7,576.4,610.99
Pascoe Vale-Coburg North,flat,1,3044.0,1,2025 Q4,280.0,283.77,266.48,301.07
Pascoe Vale-Coburg North,flat,2,3044.0,1,2025 Q4,500.0,502.4,485.11,519.69
Pascoe Vale-Coburg North,flat,3,3044.0,1,2025 Q4,628.0,630.76,613.47,648.05
Pascoe Vale-Coburg North,house,2,3044.0,1,2025 Q4,540.0,542.68,525.39,559.97
Pascoe Vale-Coburg North,house,3,3044.0,1,2025 Q4,620.0,622.9,605.61,640.19
Pascoe Vale-Coburg North,house,4,3044.0,1,2025 Q4,785.0,786.09,768.8,803.38
Port Melbourne,flat,1,3207.0,1,2025 Q4,550.0,554.68,537.39,571.97
Port Melbourne,flat,2,3207.0,1,2025 Q4,745.0,749.91,732.62,767.2
Port Melbourne,flat,3,3207.0,1,2025 Q4,1175.0,1176.52,1159.23,1193.81
Port Melbourne,house,2,3207.0,1,2025 Q4,740.0,744.91,727.62,762.2
Port Melbourne,house,3,3207.0,1,2025 Q4,980.0,981.56,964.27,998.86
Port Melbourne,house,4,3207.0,1,2025 Q4,1125.0,1121.71,1104.41,1139.0
Portland,flat,1,3305.0,1,2025 Q4,345.0,346.26,328.97,363.55
Portland,flat,2,3305.0,1,2025 Q4,350.0,352.33,335.04,369.62
Portland,flat,3,3305.0,1,2025 Q4,475.0,479.94,462.65,497.24
Portland,house,2,3305.0,1,2025 Q4,380.0,382.04,364.74,399.33
Portland,house,3,3305.0,1,2025 Q4,430.0,433.28,415.99,450.58
Portland,house,4,3305.0,1,2025 Q4,565.0,567.45,550.16,584.74
Prahran-Windsor,flat,1,3181.0,1,2025 Q4,460.0,465.52,448.22,482.81
Prahran-Windsor,flat,2,3181.0,1,2025 Q4,650.0,655.54,638.25,672.83
Prahran-Windsor,flat,3,3181.0,1,2025 Q4,950.0,955.11,937.82,972.4
Prahran-Windsor,house,2,3181.0,1,2025 Q4,775.0,778.53,761.24,795.83
Prahran-Windsor,house,3,3181.0,1,2025 Q4,975.0,977.39,960.09,994.68
Prahran-Windsor,house,4,3181.0,1,2025 Q4,1350.0,1350.04,1332.75,1367.34
Preston,flat,1,3072.0,1,2025 Q4,440.0,444.95,427.65,462.24
Preston,flat,2,3072.0,1,2025 Q4,550.0,554.29,537.0,571.59
Preston,flat,3,3072.0,1,2025 Q4,695.0,698.35,681.06,715.64
Preston,house,2,3072.0,1,2025 Q4,588.0,591.43,574.14,608.73
Preston,house,3,3072.0,1,2025 Q4,675.0,678.94,661.65,696.23
Preston,house,4,3072.0,1,2025 Q4,925.0,929.87,912.58,947.16
Reservoir,flat,1,3073.0,1,2025 Q4,400.0,402.62,385.32,419.91
Reservoir,flat,2,3073.0,1,2025 Q4,500.0,503.56,486.27,520.85
Reservoir,flat,3,3073.0,1,2025 Q4,620.0,624.38,607.09,641.67
Reservoir,house,2,3073.0,1,2025 Q4,500.0,502.71,485.42,520.0
Reservoir,house,3,3073.0,1,2025 Q4,560.0,563.68,546.39,580.97
Reservoir,house,4,3073.0,1,2025 Q4,700.0,703.75,686.45,721.04
Richmond-Burnley,flat,1,3121.0,1,2025 Q4,510.0,515.01,497.72,532.3
Richmond-Burnley,flat,2,3121.0,1,2025 Q4,700.0,703.98,686.69,721.27
Richmond-Burnley,flat,3,3121.0,1,2025 Q4,1000.0,1001.16,983.87,1018.46
Richmond-Burnley,house,2,3121.0,1,2025 Q4,750.0,753.62,736.32,770.91
Richmond-Burnley,house,3,3121.0,1,2025 Q4,990.0,993.6,976.31,1010.89
Richmond-Burnley,house,4,3121.0,1,2025 Q4,1315.0,1317.35,1300.06,1334.65
Ringwood,flat,1,3134.0,1,2025 Q4,440.0,444.44,427.15,461.74
Ringwood,flat,2,3134.0,1,2025 Q4,520.0,523.6,506.31,540.9
Ringwood,flat,3,3134.0,1,2025 Q4,620.0,622.54,605.24,639.83
Ringwood,house,2,3134.0,1,2025 Q4,520.0,523.81,506.52,541.1
Ringwood,house,3,3134.0,1,2025 Q4,600.0,603.61,586.31,620.9
